Id,Search Keyword,URL,Datetime,Tweet,Username,View Count,Reply Count,Retweet Count,Like Count,Quote Count,Language,Source,Coordinates,Place,Hashtags,Reply to User,Mentioned Users Count,Mentioned Users,User Verified
1630502541413986304,Pajak,https://twitter.com/DitjenPajakRI/status/1630502541413986304,2023-02-28 09:37:53+00:00,"Aksi penyampaian keprihatinan tersebut berjalan dengan aman dan tertib, serta kedua belah pihak berkomitmen untuk bersama-sama menjaga dan berkontribusi aktif dalam memajukan negara, sesuai bidang dan tugasnya masing-masing. https://t.co/WcF2rg9Usx",DitjenPajakRI,454.0,1,1,1,0,in,Twitter Web App,,,,DitjenPajakRI,0,,True
1630502539388145666,Pajak,https://twitter.com/bisnisonlinezen/status/1630502539388145666,2023-02-28 09:37:53+00:00,@DitjenPajakRI Ada gak sih cara mendapatkan E-Fin tanpa harus ke kantor pajak? mengingat jarak tempuhnya yang cukup jauh.,bisnisonlinezen,,0,0,0,0,in,Twitter Web App,,,,DitjenPajakRI,1,['DitjenPajakRI'],False
1630502536632467456,Pajak,https://twitter.com/DitjenPajakRI/status/1630502536632467456,2023-02-28 09:37:52+00:00,"Dalam aksi tersebut, para mahasiswa menyampaikan keprihatinannya atas perilaku hedonisme yang dipertontonkan oleh keluarga oknum pegawai pajak. DJP menerima dengan baik adanya keprihatinan mahasiswa tersebut dan berterima kasih telah menjadi kontrol sosial bagi DJP. https://t.co/u620BqPMyk",DitjenPajakRI,500.0,2,1,2,0,in,Twitter Web App,,,,DitjenPajakRI,0,,True
1630502530324271105,Pajak,https://twitter.com/DitjenPajakRI/status/1630502530324271105,2023-02-28 09:37:51+00:00,"Sekelompok mahasiswa yang terhimpun dalam Gerakan Mahasiswa Antikorupsi dan Kolusi Indonesia (MAKKI) mendatangi Kantor Pusat DJP, di Jakarta (Senin, 27/2). https://t.co/Q8akVxbkkK",DitjenPajakRI,1140.0,4,8,10,1,in,Twitter Web App,,,,,0,,True
1630502523315314694,Pajak,https://twitter.com/kring_pajak/status/1630502523315314694,2023-02-28 09:37:49+00:00,"@ary88anton Hai, Kak.
Silakan cek DM ya, Kak.
Tks*Auzi",kring_pajak,2.0,0,0,0,0,in,TweetDeck,,,,ary88anton,1,['ary88anton'],True
1630502523147784192,Pajak,https://twitter.com/anakgawang352/status/1630502523147784192,2023-02-28 09:37:49+00:00,"@geloraco Konteks gambar ""pembayar pajak ditabrak mobil yang dibeli dari hasil pajak rakyat""",anakgawang352,2.0,0,0,0,0,in,Twitter for Android,,,,geloraco,1,['geloraco'],False
1630502478734307331,Pajak,https://twitter.com/Afandi_Tanjung/status/1630502478734307331,2023-02-28 09:37:38+00:00,"@knpiharis @KemenkeuRI @DitjenPajakRI @KPK_RI @kanal_kpk Kl mau audit jngan tanggung2, semua aggota pajak yg punya harley tu seharusny d audit dan cek dri mna aja kekayaannya",Afandi_Tanjung,2.0,0,0,0,0,in,Twitter for Android,,,,knpiharis,5,"['knpiharis', 'KemenkeuRI', 'DitjenPajakRI', 'KPK_RI', 'kanal_kpk']",False
1630502445708361728,Pajak,https://twitter.com/kring_pajak/status/1630502445708361728,2023-02-28 09:37:30+00:00,"@reymputra Hai, Kak.
Mohon maaf atas ketidaknyamanannya.
Apakah saat ini masih terkendala, Kak?

Jika masih, silakan mencoba beberapa cara berikut:
1. hapus cookies dan cache pada browser.
https://t.co/1J1hgkgAv0

2. coba tutup dan buka kembali browser yang digunakan, ...
(1/4)",kring_pajak,3.0,1,0,0,0,in,TweetDeck,,,,reymputra,1,['reymputra'],True
1630502444953374720,Pajak,https://twitter.com/tirtapan/status/1630502444953374720,2023-02-28 09:37:30+00:00,@logikapolitikid @DitjenPajakRI Gak usah pegangan gak apa². Gak bakalan bergeser apalagi jatuh. Penuh org. Gaji dipotong pajak ternyata buat ngempanin manusia kayak setan gini!,tirtapan,2.0,0,0,0,0,in,Twitter for Android,,,,logikapolitikid,2,"['logikapolitikid', 'DitjenPajakRI']",False
1630502433335152640,Pajak,https://twitter.com/mosyantax/status/1630502433335152640,2023-02-28 09:37:28+00:00,"""The legal right of a taxpayer to decrease the amount of what otherwise would be his taxes, or altogether to avoid them, by mean #mosyantax",mosyantax,,0,0,0,0,en,twittbot.net,,,['mosyantax'],,0,,False
1630502416025276416,Pajak,https://twitter.com/carlaaura/status/1630502416025276416,2023-02-28 09:37:23+00:00,"HAHAHAHAHAHHAHAHA KTAR KTIR,,,,, udh nunggak pajak brp taon ni kira2",carlaaura,1.0,0,0,0,0,in,Twitter for Android,,,,,0,,False
1630502376800129024,Pajak,https://twitter.com/EizaLens/status/1630502376800129024,2023-02-28 09:37:14+00:00,@WeiszLens 1 juta rupiah dipotong pajak!!!!!!!!! https://t.co/BawpoPewI4,EizaLens,10.0,0,0,0,0,in,Twitter for Android,,,,WeiszLens,1,['WeiszLens'],False
1630502323889016838,Pajak,https://twitter.com/AiniyRUN1N15/status/1630502323889016838,2023-02-28 09:37:01+00:00,"@NenkMonica Perkumpulan Moge, Brimpton, Rubicon: Besar tapi pake uang pajak. 😂😂",AiniyRUN1N15,3.0,0,0,0,0,in,Twitter for Android,,,,NenkMonica,1,['NenkMonica'],False
1630502229345202177,Pajak,https://twitter.com/Ujang_ani/status/1630502229345202177,2023-02-28 09:36:39+00:00,"Jadilah PENGELOLA PAJAK yang baik...., jangan wajib pajak aja yng disuruh jadi pembayar pajak yng baik.",Ujang_ani,1.0,0,0,1,0,in,Twitter for Android,,,,,0,,False
1630502224429465601,Pajak,https://twitter.com/TajukPolitik/status/1630502224429465601,2023-02-28 09:36:38+00:00,"Desak Sri Mulyani Mundur Karena Gagal Cegah Kebocoran Pendapatan Negara, Anthony Budiawan: KPK Wajib Usut Kekayaan Pejabat Pajak

https://t.co/Eqj22rDXQU",TajukPolitik,4.0,0,0,0,0,in,Twitter Web App,,,,,0,,False
1630502218565849091,Pajak,https://twitter.com/soerjakoema/status/1630502218565849091,2023-02-28 09:36:36+00:00,Liat bukti potong di tengah kasus Pajak belakangan ini rasanya sakit hati dah suu suu…,soerjakoema,8.0,0,0,0,0,in,Twitter for iPhone,,,,,0,,False
1630502211401953281,Pajak,https://twitter.com/silkys0ap/status/1630502211401953281,2023-02-28 09:36:35+00:00,@Umbisabar @Febrianrmdhn @DitjenPajakRI Elu beli mekdi kaefci ada ppn 11% itu lu udu bayar pajak,silkys0ap,1.0,0,0,0,0,in,Twitter for iPhone,,,,Umbisabar,3,"['Umbisabar', 'Febrianrmdhn', 'DitjenPajakRI']",False
1630502206473637889,Pajak,https://twitter.com/gleirdleus/status/1630502206473637889,2023-02-28 09:36:33+00:00,"@kring_pajak Halloo, sudah di follow ya",gleirdleus,2.0,0,0,0,0,in,Twitter for Android,,,,kring_pajak,1,['kring_pajak'],False
1630502179785297920,Pajak,https://twitter.com/herman_depp/status/1630502179785297920,2023-02-28 09:36:27+00:00,"@tatakujiyati Tatak, gw dengerin 4nies ngomongin pajak kek dia ngomong soal DP 0%, semua warga DKI bakal punya rumah, nyatanya tipu. Ibu Menkue lbh paham soal pajak, lo posting video ginian se-olah2 4anies ahli tata kelola pajak. Hadehhh.",herman_depp,2.0,1,0,0,0,in,Twitter for iPhone,,,,tatakujiyati,1,['tatakujiyati'],False
1630502158209810432,Pajak,https://twitter.com/stimunar/status/1630502158209810432,2023-02-28 09:36:22+00:00,@kring_pajak @kring_pajak aspek pph 22 dalam hal transaksi import software (web based certificate) min.. apakah selama modul pib dari djbc belum selesai development kami hanya perlu membayarkan ppn nya saja dgn kode setor 411211-101?,stimunar,,0,0,0,0,in,Twitter for iPhone,,,,kring_pajak,2,"['kring_pajak', 'kring_pajak']",False
1630502121950031874,Pajak,https://twitter.com/kring_pajak/status/1630502121950031874,2023-02-28 09:36:13+00:00,"@nindyaryani31 Hai, Kak.
Silakan cek DM ya, Kak.
Tks*Rkan",kring_pajak,4.0,0,0,0,0,in,TweetDeck,,,,nindyaryani31,1,['nindyaryani31'],True
1630502104287809536,Pajak,https://twitter.com/BeritaCenter/status/1630502104287809536,2023-02-28 09:36:09+00:00,"Sempat Disorot Sri Mulyani, Klub Moge Ditjen Pajak Kini Resmi Bubar https://t.co/Dr1RlnWnWl",BeritaCenter,1.0,0,0,0,0,in,Twitter Web App,,,,,0,,False
1630502098361270272,Pajak,https://twitter.com/Karyant70026879/status/1630502098361270272,2023-02-28 09:36:08+00:00,"@CNNIndonesia Yang salah yang bayar pajak ,,,
Kok mau bayar pajak ☺️",Karyant70026879,2.0,0,0,0,0,in,Twitter for Android,,,,CNNIndonesia,1,['CNNIndonesia'],False
1630502085899984896,Pajak,https://twitter.com/amndhru/status/1630502085899984896,2023-02-28 09:36:05+00:00,w bukan konsultan pajak gapaham akutuh😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭,amndhru,3.0,0,0,0,0,in,Twitter for Android,,,,,0,,False
1630502078119550983,Pajak,https://twitter.com/liputan6dotcom/status/1630502078119550983,2023-02-28 09:36:03+00:00,VIDEO: Mensos Risma Cuci Mobil Dinas yang Mati Pajak https://t.co/FvD6YQ4CoV,liputan6dotcom,119.0,0,0,0,0,in,dlvr.it,,,,,0,,True
1630502059199057921,Pajak,https://twitter.com/HendroW02748370/status/1630502059199057921,2023-02-28 09:35:58+00:00,@detikcom @KemenkeuRI @KPK_RI @PolhukamRI Dari dulu² sudah menjadi rahasia umum kalau pegawai pajak dan BC itu sarang penyamun.,HendroW02748370,4.0,0,0,0,0,in,Twitter for Android,,,,detikcom,4,"['detikcom', 'KemenkeuRI', 'KPK_RI', 'PolhukamRI']",False
